distance_km,duration_min,vehicle_type,fare
34.57,130.96,auto,645.55
27.69,81.29,auto,473.0
9.77,34.53,bike,154.12
22.91,80.7,car,639.33
34.08,116.61,car,909.32
29.65,79.96,car,743.44
19.97,56.63,car,524.09
38.8,145.84,bike,554.75
3.86,10.66,bike,64.79
10.15,23.93,bike,135.68
17.62,48.96,auto,312.68
27.77,75.1,car,694.97
16.45,40.8,auto,271.57
26.31,75.44,bike,341.07
30.51,105.68,car,826.25
19.18,38.74,auto,298.43
10.5,37.22,auto,217.89
19.68,50.74,car,503.77
18.78,44.37,car,466.56
24.59,84.51,car,676.25
4.17,11.05,auto,90.03
15.61,39.03,bike,199.32
18.35,51.6,auto,323.46
3.15,8.03,auto,82.32
29.93,86.15,car,755.64
31.41,122.15,bike,458.81
18.65,56.12,car,502.83
9.98,39.61,car,323.88
14.22,40.92,car,393.17
15.35,35.78,car,391.8
47.56,183.1,car,1314.3
40.36,134.94,bike,555.02
42.72,154.72,car,1152.79
48.3,118.35,bike,579.09
3.35,8.77,bike,66.84
38.49,107.78,car,947.72
34.75,138.72,car,993.53
29.55,71.35,car,715.4
13.24,30.12,auto,226.41
26.87,59.88,car,642.57
10.89,38.55,auto,222.77
19.0,64.94,auto,353.41
11.94,42.41,car,359.5
29.23,64.25,bike,348.61
3.97,10.62,bike,67.36
32.84,122.69,car,912.94
31.03,84.63,auto,510.04
42.18,164.23,car,1179.93
6.88,18.16,bike,107.83
14.27,42.91,bike,201.13
17.87,54.4,bike,245.97
18.72,42.77,car,464.99
20.9,52.99,auto,343.91
29.44,67.86,car,696.69
31.76,78.42,bike,401.68
26.21,72.37,car,669.73
10.85,42.59,car,338.72
19.98,72.34,bike,294.15
28.36,101.67,car,778.54
6.03,19.61,car,205.09
30.29,76.15,auto,493.39
30.17,87.98,auto,515.16
6.18,18.82,auto,139.02
1.33,4.88,bike,41.6
19.05,57.54,auto,334.84
23.08,65.09,auto,388.44
16.92,37.26,auto,278.27
25.79,53.27,auto,404.35
8.88,26.31,car,268.25
18.5,65.43,bike,273.59
3.15,8.19,bike,53.13
8.64,23.41,bike,126.28
27.91,76.28,auto,464.1
18.88,68.36,auto,358.09
6.97,25.2,auto,151.35
33.91,80.31,bike,410.17
22.72,90.18,car,663.69
7.96,30.56,car,263.65
3.44,8.35,auto,83.95
5.8,16.73,car,192.21
1.67,4.17,car,96.91
24.64,71.44,auto,427.02
12.55,31.51,bike,171.77
37.44,90.26,auto,581.68
47.94,188.69,auto,894.37
4.21,15.96,bike,73.89
4.8,15.17,auto,112.49
3.06,8.79,car,125.87
10.79,39.11,auto,217.49
2.12,7.25,car,99.51
9.32,27.14,bike,141.69
4.75,11.38,auto,105.3
27.82,63.47,bike,343.94
27.66,90.84,bike,373.25
23.38,47.31,bike,279.86
42.84,100.6,auto,664.72
48.37,154.87,car,1238.59
29.1,106.43,bike,407.94
22.71,66.83,auto,390.52
37.13,109.63,auto,630.08
19.55,53.25,bike,263.55
13.36,47.72,auto,255.18
27.52,87.84,auto,485.68
33.72,103.67,bike,448.18
10.45,38.58,auto,210.96
42.66,145.02,bike,585.31
30.74,91.89,bike,400.15
1.34,5.08,bike,40.41
8.14,20.58,auto,151.64
36.09,107.32,bike,477.75
13.51,52.26,bike,202.39
19.85,60.89,auto,348.27
27.42,57.31,car,640.36
9.47,20.9,bike,126.71
44.67,155.48,auto,783.71
37.03,139.84,car,1033.87
16.12,33.44,car,397.06
31.89,100.85,car,827.37
43.46,172.91,car,1229.95
5.88,22.35,auto,142.85
27.77,72.67,car,685.55
26.55,83.2,auto,466.07
25.4,65.04,auto,421.05
13.33,42.23,auto,257.07
15.0,31.01,auto,242.39
21.35,69.9,bike,299.42
33.32,91.32,auto,541.23
25.27,83.13,bike,350.81
14.86,55.23,bike,219.57
12.24,46.69,car,382.23
6.56,23.85,car,217.01
34.09,124.53,bike,476.67
19.32,71.63,car,550.51
6.13,13.72,car,192.69
28.05,94.19,car,756.25
31.11,103.08,bike,421.83
5.16,16.59,car,180.47
1.67,6.48,bike,43.21
35.2,132.83,bike,505.56
2.94,11.5,bike,65.34
45.54,133.5,car,1134.11
3.69,7.44,auto,87.25
46.02,109.61,car,1070.26
4.58,16.31,bike,76.59
43.99,166.85,car,1208.37
45.99,164.86,bike,643.72
23.55,78.12,car,633.25
37.42,98.5,car,903.69
33.14,85.22,car,800.04
15.02,47.74,car,426.82
4.29,16.65,bike,87.99
36.59,137.97,car,1012.25
29.86,77.63,car,735.85
31.36,63.24,car,707.46
21.21,60.02,car,547.09
35.5,119.85,auto,627.14
5.7,14.31,bike,87.01
8.12,29.82,bike,132.98
40.08,113.95,auto,662.84
30.61,110.94,bike,429.04
49.85,198.2,bike,722.51
3.14,11.1,bike,68.21
14.61,33.51,car,378.9
45.5,112.52,car,1074.24
4.51,12.8,auto,104.2
32.95,93.53,bike,428.53
5.55,11.98,bike,83.85
8.32,21.11,car,242.34
27.66,68.12,car,673.88
22.53,67.44,bike,310.67
2.09,5.05,car,95.22
36.3,102.13,bike,464.11
8.01,26.59,car,259.33
9.43,20.92,bike,134.08
40.52,121.21,bike,532.9
3.2,9.83,bike,66.17
30.98,69.47,auto,480.88
20.51,78.81,auto,395.76
39.9,108.99,car,976.01
35.08,101.42,bike,456.83
29.66,72.97,auto,479.68
8.51,33.79,bike,147.07
28.82,96.06,car,766.05
8.95,27.54,car,270.98
8.93,18.58,bike,120.56
34.56,86.57,auto,544.46
11.22,44.82,bike,175.12
43.67,113.05,auto,690.3
9.68,29.97,auto,187.23
10.85,26.15,bike,153.18
42.63,132.51,car,1082.09
15.37,57.86,car,460.2
18.0,36.22,bike,223.81
21.01,46.47,car,513.59
22.67,89.66,car,656.03
2.71,10.34,auto,73.67
27.15,69.94,auto,436.43
7.95,24.37,auto,154.98
27.42,96.07,car,753.35
20.41,61.68,bike,280.35
26.29,57.33,bike,316.52
17.39,60.39,bike,248.72
39.76,134.86,auto,706.42
42.65,96.06,bike,507.71
25.04,83.92,auto,452.04
38.39,142.44,auto,708.72
6.98,14.86,car,206.51
45.1,143.43,bike,601.58
43.95,133.67,car,1108.5
34.56,101.74,auto,581.83
19.58,63.55,auto,349.9
21.42,73.26,bike,309.79
10.96,27.06,car,291.13
21.88,65.04,bike,302.46
29.18,112.27,bike,419.28
13.7,48.12,car,398.46
36.98,111.52,bike,488.69
35.66,132.05,car,989.14
5.24,18.58,auto,117.66
17.58,47.89,car,459.88
30.36,75.6,auto,485.36
40.5,141.21,car,1088.65
30.07,104.64,auto,536.35
10.99,41.77,car,336.3
10.1,39.47,car,320.65
16.73,41.11,auto,288.32
11.69,26.2,bike,161.86
33.45,81.42,bike,405.96
24.55,92.71,auto,458.79
10.39,22.48,car,280.8
21.34,62.7,car,554.36
27.67,67.5,bike,341.33
13.51,45.96,bike,203.94
18.99,53.19,auto,330.67
27.01,77.47,auto,456.33
37.83,140.12,car,1047.64
28.03,88.91,auto,492.97
28.75,86.99,auto,497.31
10.53,31.3,car,307.89
5.41,13.96,auto,110.67
15.22,58.36,car,451.91
33.19,86.48,auto,539.38
6.43,25.38,auto,150.3
6.2,15.95,bike,94.82
29.49,117.52,car,853.99
7.85,28.79,auto,173.94
14.66,45.91,auto,266.39
48.11,133.46,car,1172.55
1.52,5.65,bike,37.37
27.04,67.49,bike,334.97
22.79,53.06,car,548.9
16.73,65.13,car,503.05
29.22,93.36,auto,506.72
4.45,16.12,car,164.07
21.04,67.73,car,569.72
9.51,28.81,car,282.57
35.64,106.67,bike,474.23
48.13,128.45,auto,771.94
27.44,93.96,auto,500.63
48.42,97.31,auto,706.78
29.79,98.63,car,796.58
11.83,39.47,bike,173.42
9.62,29.64,bike,140.58
45.63,141.41,bike,597.39
5.43,13.63,auto,108.35
49.17,176.98,car,1327.59
22.57,81.91,auto,415.63
12.38,36.63,car,343.06
43.47,154.32,bike,602.19
13.41,41.6,bike,195.82
4.7,15.28,auto,115.71
6.52,16.57,bike,106.87
29.83,111.25,car,827.43
42.61,93.07,car,977.4
49.45,139.52,bike,621.28
26.9,84.15,bike,364.55
43.81,134.3,auto,734.53
34.22,99.52,car,861.76
47.98,133.73,car,1175.25
47.31,142.47,car,1196.96
12.33,28.22,bike,163.32
12.63,49.92,auto,260.81
14.03,43.96,car,394.68
21.22,44.92,auto,332.99
25.85,83.91,car,696.28
43.9,157.79,car,1180.03
5.11,17.99,auto,119.93
20.56,70.5,car,574.03
26.64,105.29,auto,509.79
28.09,111.49,car,809.26
48.14,105.3,auto,731.3
45.9,153.24,bike,624.15
10.12,32.65,bike,147.32
23.97,79.46,auto,432.98
38.35,96.24,auto,604.41
11.23,23.16,bike,150.79
36.84,139.88,bike,532.24
10.29,40.58,bike,162.16
48.53,190.03,car,1357.19
40.37,112.01,bike,517.8
4.28,12.43,bike,71.7
3.58,8.24,car,132.9
38.41,109.87,bike,494.41
4.72,11.37,car,157.83
8.65,27.38,bike,139.45
14.61,32.91,bike,184.93
38.31,129.07,bike,528.91
31.02,77.67,bike,384.19
7.54,26.43,bike,118.1
10.31,39.45,car,319.15
2.32,8.52,auto,79.8
3.97,14.06,auto,97.31
39.69,124.64,car,1015.83
18.3,67.34,bike,274.02
16.05,61.81,car,480.67
2.63,6.52,auto,67.66
46.29,95.42,bike,542.1
32.26,89.83,car,811.2
38.4,108.44,car,960.69
14.05,41.15,bike,191.71
23.18,71.43,car,620.48
36.19,89.38,car,858.91
49.27,120.29,bike,597.93
31.97,114.26,auto,577.56
25.91,91.7,auto,475.87
33.02,129.08,bike,477.34
9.87,21.48,car,269.5
41.45,145.49,auto,733.16
43.27,163.3,car,1189.75
29.93,69.44,auto,473.42
18.95,40.82,bike,233.59
28.46,86.33,bike,379.96
24.7,79.1,bike,341.13
5.89,15.02,auto,123.11
39.68,139.57,bike,543.73
5.74,18.99,auto,126.57
23.76,76.13,auto,423.33
29.93,96.16,auto,523.31
26.4,101.74,bike,387.43
12.38,35.95,bike,180.19
19.93,44.14,auto,313.72
34.78,111.52,auto,598.01
4.04,8.27,auto,95.0
37.13,148.38,car,1061.02
2.54,7.06,bike,52.01
30.43,79.52,auto,498.65
12.97,38.02,car,359.68
16.25,47.85,bike,230.64
35.32,119.27,bike,488.3
10.9,32.26,auto,211.84
19.91,60.31,bike,266.64
36.24,121.53,auto,644.26
29.45,109.57,bike,419.63
32.34,128.81,bike,472.65
15.08,46.02,auto,275.94
14.37,29.38,auto,239.31
27.47,73.81,auto,452.16
39.58,154.3,bike,575.91
40.91,134.01,auto,708.75
5.59,21.0,bike,95.04
34.56,87.57,car,833.68
34.58,100.88,bike,445.17
30.22,103.55,car,813.42
44.89,98.95,bike,533.47
41.05,89.1,auto,619.55
23.67,86.81,bike,349.03
49.18,111.39,bike,579.15
44.38,136.69,auto,743.12
16.65,44.22,bike,227.14
7.2,28.32,auto,154.04
34.61,121.98,auto,620.41
2.44,8.42,bike,49.14
26.48,59.25,bike,329.17
48.45,132.21,auto,783.11
27.83,104.24,auto,525.23
1.12,3.84,bike,35.38
27.89,59.53,car,653.18
49.86,127.26,auto,788.91
4.83,10.04,car,156.63
39.03,91.69,bike,476.59
7.68,27.83,car,244.1
15.37,53.89,car,451.65
47.77,120.77,bike,580.33
28.12,63.95,auto,437.3
48.74,126.45,car,1160.3
27.53,66.69,car,664.18
20.89,57.13,car,535.02
26.37,95.68,car,738.93
6.84,19.94,car,209.55
31.46,76.59,auto,507.47
35.59,89.64,auto,564.47
16.87,37.92,car,423.71
23.05,56.39,auto,381.5
24.97,81.23,car,675.47
41.47,120.17,auto,690.38
20.42,63.55,auto,360.24
2.68,8.37,bike,52.36
32.95,80.84,bike,400.03
22.42,63.95,car,588.03
17.85,61.67,bike,251.22
49.85,112.07,car,1132.15
3.4,7.61,auto,79.47
3.15,12.28,bike,69.48
47.89,129.6,auto,768.95
41.78,105.2,bike,517.84
32.21,105.01,auto,566.87
17.99,38.4,auto,291.66
30.28,69.41,car,722.11
29.56,87.12,car,758.82
37.56,120.59,bike,503.32
26.68,58.87,car,624.91
30.75,104.65,car,825.69
18.71,52.7,auto,322.92
31.49,78.62,car,767.99
22.25,75.32,car,619.18
46.97,168.07,bike,648.28
15.42,35.21,bike,200.39
16.3,44.18,auto,287.39
12.05,37.19,car,346.12
14.02,34.69,car,364.35
11.42,36.54,bike,167.7
38.21,150.07,bike,545.89
11.03,30.3,car,310.3
44.66,144.14,car,1161.88
26.97,99.25,bike,385.58
33.09,80.63,bike,403.37
46.87,151.45,bike,630.05
7.65,28.63,bike,124.99
46.6,155.3,bike,630.51
30.22,95.16,auto,518.82
6.83,23.87,bike,115.51
13.43,48.03,auto,256.13
30.73,90.65,bike,405.88
35.28,136.57,car,987.95
44.0,142.53,car,1142.83
2.52,9.14,car,114.38
25.91,62.84,car,622.92
7.66,21.02,bike,122.46
45.17,141.83,auto,770.18
9.18,22.72,auto,168.05
31.96,75.87,bike,394.03
2.7,8.81,auto,72.43
38.94,79.46,bike,447.5
27.77,88.32,bike,373.52
3.25,7.67,car,131.11
41.17,151.37,auto,739.95
14.21,37.47,car,374.58
9.42,27.45,bike,133.31
26.25,85.1,bike,363.1
9.22,22.66,bike,135.45
10.1,26.16,car,285.29
1.28,4.54,bike,44.95
7.15,25.57,auto,161.5
38.74,138.66,auto,699.24
28.08,58.05,auto,429.98
20.42,47.94,bike,263.85
41.45,136.1,car,1086.85
38.61,128.99,auto,678.88
37.27,99.72,bike,472.68
33.96,108.84,auto,583.17
47.16,139.91,bike,605.98
43.83,95.8,car,994.56
13.46,32.6,auto,236.32
39.27,96.17,bike,485.95
24.37,89.26,auto,456.29
15.84,40.31,bike,216.44
12.71,31.32,bike,168.52
23.76,83.45,bike,344.27
39.21,112.67,auto,649.72
3.55,11.86,auto,97.15
46.91,179.7,bike,673.06
45.81,101.79,car,1039.97
35.01,89.85,auto,566.41
10.85,22.42,auto,178.67
24.32,71.69,auto,419.53
4.65,17.81,car,176.07
34.02,102.95,car,878.44
9.95,26.07,bike,146.08
1.38,3.3,bike,34.3
20.81,73.01,auto,388.6
7.07,27.63,bike,127.06
12.01,26.68,auto,203.15
25.37,66.84,car,633.94
49.63,152.22,car,1253.7
25.5,65.65,auto,416.05
30.92,89.47,bike,398.85
38.45,141.56,car,1051.14
47.37,185.55,auto,871.81
39.47,123.64,auto,670.3
6.56,16.38,car,203.48
49.06,160.35,bike,655.41
20.18,51.72,auto,335.13
39.97,94.0,auto,622.85
37.21,100.59,car,912.66
30.81,63.69,bike,359.79
18.21,66.91,bike,270.52
39.73,113.49,bike,514.74
43.75,104.02,auto,677.62
20.04,70.83,car,558.36
26.16,67.49,bike,337.09
36.38,80.84,car,837.93
29.42,90.64,auto,513.05
37.41,80.54,auto,567.61
48.51,133.77,car,1181.62
10.6,26.6,bike,143.13
38.05,115.48,bike,492.84
44.67,132.98,auto,739.55
6.95,16.47,auto,135.21
33.5,108.03,car,881.25
21.58,58.56,car,559.05
21.97,83.81,auto,424.04
41.59,98.26,auto,649.03
44.46,164.12,car,1208.59
13.23,51.83,bike,206.73
4.7,11.89,auto,108.97
18.82,46.06,auto,316.0
35.98,126.78,auto,645.2
17.3,39.25,auto,288.03
28.4,61.59,car,665.99
16.2,51.9,auto,291.17
18.94,64.91,car,533.14
41.89,135.3,car,1080.88
49.85,140.85,auto,806.44
49.8,145.18,auto,822.79
15.79,62.66,bike,241.21
33.47,117.08,auto,600.8
23.55,49.96,bike,286.83
10.33,21.67,auto,178.07
41.48,85.47,auto,620.5
28.95,69.82,bike,352.07
10.57,29.88,auto,197.3
5.1,17.11,auto,123.3
44.64,150.56,bike,608.91
14.83,35.28,auto,257.11
48.03,182.86,bike,688.41
16.39,51.7,car,453.86
32.93,96.11,bike,427.55
23.98,66.84,car,617.95
41.83,104.82,auto,665.05
13.4,42.54,auto,250.67
49.94,119.07,auto,768.07
11.14,43.61,auto,234.29
41.6,144.9,car,1116.07
12.11,32.02,bike,170.38
17.62,45.23,auto,301.73
28.21,95.25,bike,393.66
46.16,150.81,bike,619.45
7.78,20.49,auto,157.42
28.71,91.67,auto,501.29
29.16,66.31,bike,359.93
16.28,60.87,auto,316.13
25.43,99.83,bike,380.66
12.71,35.81,bike,173.64
13.5,31.5,bike,174.29
49.77,139.36,auto,807.93
43.65,122.42,auto,707.26
31.35,105.12,bike,425.54
40.7,109.23,car,988.64
39.06,151.18,bike,559.21
10.97,35.59,bike,162.43
36.07,106.98,auto,608.1
20.71,44.01,car,495.11
10.27,24.02,car,285.66
29.46,93.11,auto,506.96
27.66,65.74,auto,441.11
17.51,39.82,auto,291.61
38.93,112.08,car,970.21
15.69,52.64,car,448.15
45.68,99.75,auto,690.53
4.12,13.81,car,149.22
15.29,59.65,car,456.89
46.76,168.52,bike,649.65
38.88,93.29,auto,603.82
1.83,5.31,bike,45.83
31.94,116.24,car,882.73
30.42,86.17,bike,393.36
10.09,40.3,bike,161.88
33.12,128.25,bike,477.29
33.76,111.6,auto,597.53
30.16,115.7,bike,431.15
26.61,104.96,car,759.9
17.05,50.72,bike,234.31
31.01,97.6,bike,416.91
44.26,168.57,bike,627.15
27.56,84.09,auto,481.39
35.12,116.58,bike,485.41
18.49,58.26,bike,257.81
5.85,17.41,car,196.97
21.55,70.63,auto,381.84
44.97,137.45,auto,760.05
44.63,161.85,bike,621.47
49.71,110.48,bike,592.21
43.88,127.46,auto,720.53
3.45,13.55,bike,69.87
32.48,70.1,auto,500.98
29.26,78.62,bike,372.91
30.63,109.81,bike,437.1
40.59,98.3,bike,493.42
32.41,87.92,bike,415.54
46.19,124.73,car,1120.85
17.43,36.36,bike,209.06
27.29,75.81,car,684.23
33.42,130.0,bike,488.48
38.98,83.12,bike,464.0
15.39,56.07,bike,228.75
10.41,35.62,car,322.26
11.91,35.75,bike,177.75
25.17,50.83,auto,387.0
28.41,87.76,car,744.08
2.62,5.84,car,102.81
10.67,33.04,car,314.76
36.82,133.78,bike,518.54
4.95,10.68,car,153.29
19.36,69.55,car,550.02
36.29,88.76,auto,569.73
49.83,116.73,auto,765.75
24.11,60.92,auto,394.24
37.2,74.7,bike,426.49
9.94,21.65,auto,171.59
44.3,114.74,car,1060.9
44.09,125.13,car,1088.8
38.81,127.83,auto,679.0
28.99,65.4,bike,357.38
27.71,74.55,bike,350.87
13.03,38.76,bike,187.6
47.13,111.96,auto,733.59
24.52,97.07,auto,467.14
4.07,11.57,auto,92.68
23.04,75.01,car,624.57
28.69,101.65,car,783.53
8.42,17.52,bike,123.4
42.01,84.07,car,941.16
3.36,6.88,bike,59.2
23.2,91.22,bike,342.16
18.38,71.8,auto,362.29
4.24,14.32,bike,82.31
17.98,44.18,bike,234.01
46.02,153.19,car,1207.84
45.06,94.06,car,1003.12
5.73,14.63,auto,112.03
35.46,98.9,bike,447.49
32.4,83.87,auto,517.13
43.93,93.83,auto,662.94
33.44,128.38,car,945.61
48.59,161.95,car,1271.29
28.72,66.2,bike,348.04
29.52,61.53,auto,453.94
18.1,47.14,bike,237.57
36.18,136.95,auto,665.41
46.44,124.96,auto,754.26
13.68,50.25,car,405.17
43.98,147.47,car,1154.63
3.36,7.35,auto,81.13
39.01,80.3,auto,589.78
45.41,129.21,auto,740.16
49.42,172.92,bike,681.75
29.37,86.67,bike,384.36
29.29,65.38,auto,453.68
39.28,101.25,bike,491.88
47.43,118.32,auto,738.13
32.16,101.03,auto,557.4
22.79,61.7,auto,376.92
49.79,133.73,car,1195.25
40.09,130.62,bike,542.18
24.98,56.52,car,593.29
16.09,34.75,car,395.53
45.56,92.43,auto,669.75
49.93,128.21,car,1192.03
24.29,51.37,auto,378.53
47.57,101.55,bike,548.02
42.69,162.0,car,1178.63
40.55,141.61,car,1086.84
8.93,21.23,auto,163.57
31.65,123.73,auto,589.88
45.33,157.9,auto,796.51
4.08,15.67,bike,73.85
34.51,96.23,car,866.08
9.32,28.64,car,278.93
43.41,159.44,car,1184.81
19.1,60.07,car,512.28
23.92,65.96,bike,306.3
22.6,79.1,auto,412.35
34.91,108.85,car,901.74
43.18,116.61,auto,694.56
24.27,64.56,auto,406.27
30.91,109.35,car,837.53
14.65,41.16,bike,199.68
36.94,136.05,car,1018.42
1.28,4.23,bike,44.09
1.32,3.97,bike,40.8
10.49,27.06,car,290.3
22.31,70.56,auto,395.63
20.8,57.74,auto,357.13
29.71,117.84,auto,565.79
27.18,81.66,bike,363.41
18.38,42.02,bike,237.74
16.35,34.37,auto,269.3
14.74,58.48,bike,227.96
4.32,16.51,car,169.2
45.03,176.04,auto,841.49
5.45,11.71,car,163.37
27.69,100.45,auto,514.32
45.76,114.2,auto,724.0
26.79,60.87,bike,322.11
47.18,164.56,auto,835.26
46.87,182.11,auto,868.08
35.9,98.79,bike,464.93
13.28,37.88,car,364.01
20.79,70.37,auto,378.41
46.47,185.04,bike,673.03
1.69,6.33,bike,50.21
40.81,117.24,bike,529.86
3.99,9.34,car,136.54
15.93,55.96,auto,299.62
38.89,118.93,car,985.93
32.96,107.09,car,866.9
23.29,81.25,auto,432.04
28.46,81.94,auto,476.34
49.68,135.95,auto,803.39
24.61,83.2,bike,347.51
11.39,45.36,auto,242.81
18.04,64.1,bike,259.23
24.11,62.94,bike,305.31
43.49,87.97,auto,646.16
7.47,20.36,auto,150.81
31.31,64.89,auto,470.73
23.21,62.66,bike,304.23
1.68,6.48,auto,64.2
6.16,20.83,auto,137.2
8.03,21.59,auto,155.19
23.87,53.5,auto,379.03
48.59,122.44,car,1152.36
25.76,61.88,car,617.95
46.95,172.71,bike,660.3
36.0,126.44,bike,492.91
17.57,59.99,bike,255.13
34.4,79.57,bike,424.33
28.58,88.84,car,752.98
30.51,121.43,auto,574.24
23.53,50.47,bike,291.86
14.76,37.38,auto,258.9
40.68,123.31,car,1038.46
37.78,132.65,auto,676.72
48.46,141.54,bike,624.22
41.62,142.86,auto,739.3
31.01,93.45,car,791.4
21.9,62.1,bike,291.47
48.21,123.97,car,1147.56
8.35,20.3,bike,121.32
33.23,91.03,car,820.26
42.4,168.32,auto,792.42
4.57,11.97,auto,98.33
21.95,78.24,bike,309.37
9.46,31.72,auto,191.36
2.18,5.88,car,108.35
48.13,192.16,bike,691.45
19.84,66.83,bike,275.56
24.98,76.18,auto,436.18
43.04,109.49,bike,532.85
21.4,44.5,auto,339.93
33.12,99.29,car,841.69
9.56,25.44,car,272.99
45.99,133.0,bike,585.63
5.89,13.02,bike,91.93
6.86,17.65,bike,97.94
23.17,50.45,auto,369.97
12.54,25.42,car,321.09
49.53,196.88,auto,915.29
21.75,66.44,auto,375.98
37.45,113.11,car,960.64
8.33,28.9,auto,176.65
3.57,14.24,car,151.65
38.68,152.47,car,1083.88
24.42,56.0,bike,300.12
7.43,22.74,car,239.01
33.26,69.32,auto,507.91
7.04,20.2,bike,105.51
5.78,19.78,bike,93.38
44.99,160.78,bike,624.83
9.4,25.99,bike,141.66
39.52,129.55,bike,529.74
43.8,93.27,auto,658.86
48.3,120.87,bike,595.75
21.87,79.86,car,613.85
16.2,63.59,auto,323.07
46.58,178.07,bike,663.37
22.09,57.6,auto,374.19
17.81,65.05,auto,334.41
26.11,103.09,car,750.22
26.62,74.98,car,676.24
36.33,79.87,car,839.25
20.56,52.64,car,521.41
38.06,131.54,bike,516.91
4.61,16.67,bike,88.17
10.2,37.96,bike,157.77
10.72,32.29,bike,151.33
40.76,100.41,auto,635.87
4.11,14.42,auto,98.77
44.92,139.33,car,1151.12
2.77,9.43,car,127.64
4.72,11.21,bike,75.6
46.1,159.81,bike,638.48
31.91,69.48,bike,377.35
29.09,73.34,auto,466.91
31.79,111.79,auto,567.82
24.32,76.18,auto,433.11
18.07,59.65,auto,325.3
47.4,123.85,auto,749.58
29.89,78.45,car,733.41
24.09,67.79,car,618.87
9.2,35.34,bike,142.68
28.94,104.97,car,800.96
43.92,128.26,car,1095.6
34.28,75.23,bike,414.2
43.05,158.84,auto,782.45
29.36,93.28,car,768.1
32.23,118.95,bike,463.31
25.17,54.33,car,596.27
24.9,95.08,bike,363.2
38.9,149.47,car,1081.91
10.78,26.44,car,288.11
44.37,169.24,auto,817.26
38.94,152.38,auto,733.26
18.29,66.12,bike,272.23
47.66,142.89,auto,791.97
15.36,59.02,car,463.69
38.54,111.04,auto,641.84
22.7,90.72,auto,446.73
45.05,176.36,bike,654.54
41.46,88.0,bike,480.89
23.41,75.58,auto,421.17
2.12,5.53,car,96.85
33.59,113.0,auto,591.37
23.37,65.94,bike,310.1
25.76,102.88,bike,376.6
5.5,20.17,car,188.36
41.59,158.9,bike,589.55
18.15,37.5,bike,230.72
19.87,70.99,bike,289.81
46.18,153.87,bike,624.81
15.46,49.42,bike,223.97
44.8,99.43,bike,527.86
27.87,104.26,car,776.42
11.76,40.07,car,343.19
22.36,53.7,auto,360.85
2.69,10.26,bike,61.38
25.78,78.91,car,671.08
2.64,6.64,bike,56.61
31.42,91.66,bike,413.46
27.95,68.51,car,673.67
36.34,144.63,auto,688.46
15.93,48.53,bike,216.99
5.33,12.89,auto,115.59
23.63,83.82,auto,441.28
18.08,44.13,bike,227.36
9.78,34.26,bike,154.9
43.65,116.75,car,1054.85
22.48,88.31,car,651.48
25.56,83.8,auto,461.83
17.92,39.33,bike,221.09
18.86,49.71,car,482.99
11.49,39.18,auto,230.91
15.56,46.06,bike,211.61
42.23,133.08,auto,718.17
15.33,45.99,auto,273.95
18.86,68.7,auto,351.89
44.58,147.99,car,1158.25
44.93,112.43,auto,699.77
19.84,61.78,auto,350.44
43.12,170.59,auto,808.82
41.36,98.08,bike,496.08
15.62,55.38,car,446.48
29.34,116.92,auto,564.05
7.32,18.34,bike,102.71
24.79,69.53,auto,416.64
24.54,51.14,auto,382.28
2.83,10.71,bike,63.65
25.63,63.78,car,622.82
25.49,81.72,auto,448.67
20.15,77.19,bike,299.52
8.99,22.34,auto,172.28
40.45,114.82,auto,670.6
43.62,104.7,auto,675.99
4.01,11.9,car,148.65
41.27,116.68,car,1023.33
38.75,116.08,bike,499.94
6.5,13.19,auto,116.42
9.84,32.98,auto,201.65
34.05,86.14,auto,550.64
1.94,5.1,bike,39.46
6.03,19.46,bike,105.83
25.38,98.06,auto,481.92
20.85,63.28,car,551.62
43.88,116.34,auto,698.59
1.46,4.75,auto,63.46
26.53,73.37,bike,348.14
15.22,30.6,car,369.37
27.08,74.98,bike,357.51
3.36,11.2,bike,67.05
48.0,96.85,car,1068.97
45.52,140.85,bike,599.56
27.01,99.22,car,749.93
47.78,177.94,auto,870.27
41.11,130.27,car,1063.77
2.68,7.04,auto,70.17
33.7,123.61,bike,475.22
18.95,40.94,auto,303.81
18.11,37.52,car,429.81
30.42,69.22,car,719.07
9.59,34.09,auto,195.28
27.11,69.03,car,659.38
33.71,72.84,bike,401.04
3.89,10.29,auto,99.42
42.43,138.29,auto,730.59
8.08,17.42,car,231.49
10.07,23.54,car,280.75
34.35,103.25,auto,589.71
26.04,85.14,auto,462.54
41.18,164.32,bike,603.97
22.35,88.29,car,653.47
35.19,102.48,car,886.83
33.53,91.29,car,824.47
18.39,58.01,auto,337.73
14.11,55.56,bike,225.72
37.92,101.71,car,924.24
37.97,111.85,bike,488.88
18.54,59.03,auto,334.59
9.54,38.09,car,303.26
27.96,90.69,bike,385.95
41.34,91.46,car,942.24
20.88,76.09,auto,398.02
29.32,93.97,car,775.56
21.51,59.28,auto,370.58
10.61,31.69,bike,149.47
12.57,34.07,bike,169.37
41.85,166.42,auto,781.32
19.27,51.5,auto,324.69
8.1,29.55,bike,127.98
49.38,147.75,auto,820.33
10.64,29.69,car,305.16
27.5,63.42,bike,341.71
4.8,15.29,auto,114.6
9.84,34.83,bike,156.46
5.57,12.32,car,171.74
37.01,130.14,car,997.67
10.62,36.58,car,325.87
30.35,71.6,bike,375.05
